30.000000 80.000000 0.000000
31.386820 75.601128 0.099000
32.562236 71.128346 0.199000
33.482261 66.709398 0.299000
34.129332 62.417555 0.399000
34.497693 58.312643 0.499000
34.592672 54.439736 0.599000
34.429073 50.829330 0.699000
34.029048 47.498662 0.799000
33.419785 44.453716 0.899000
32.631289 41.691556 0.999000
31.684448 39.179072 1.100000
30.628519 36.951807 1.200000
29.483293 34.966674 1.300000
28.274744 33.205453 1.400000
27.025928 31.649597 1.500000
25.756825 30.280976 1.600000
24.484375 29.082356 1.700000
23.222631 28.037692 1.800000
21.982995 27.132277 1.900000
20.774497 26.352791 2.000000
19.604085 25.687275 2.100000
18.476913 25.125071 2.200000
17.396612 24.656732 2.300000
16.365536 24.273921 2.400000
15.384990 23.969304 2.500000
14.455422 23.736447 2.600000
13.576592 23.569721 2.700000
12.747720 23.464208 2.800000
11.967608 23.415624 2.900000
11.234742 23.420239 3.000000
10.547380 23.474816 3.100000
9.903620 23.576551 3.200000
9.301461 23.723020 3.300000
8.738848 23.912141 3.400000
8.213708 24.142125 3.500000
7.723982 24.411452 3.600000
7.267646 24.718832 3.700000
6.842730 25.063186 3.800000
6.447330 25.443621 3.900000
6.079618 25.859409 4.000000
5.737848 26.309971 4.100000
5.420361 26.794861 4.200000
5.125584 27.313755 4.300000
4.852037 27.866437 4.400000
4.598324 28.452792 4.500000
4.363140 29.072791 4.600000
4.145262 29.726489 4.700000
3.943550 30.414017 4.800000
3.756946 31.135572 4.900000
3.586122 31.883684 4.999000
3.426725 32.673780 5.099000
3.279706 33.498845 5.199000
3.144291 34.359293 5.299000
3.019769 35.255583 5.399000
2.905487 36.188210 5.499000
2.800854 37.157704 5.599000
2.705331 38.164626 5.699000
2.618434 39.209559 5.799000
2.539728 40.293107 5.899000
2.468830 41.415891 5.999000
2.405402 42.578539 6.099000
2.349155 43.781684 6.199000
2.299845 45.025955 6.299000
2.257274 46.311971 6.399000
2.221291 47.640332 6.499000
2.191790 49.011611 6.599000
2.168715 50.426342 6.699000
2.152056 51.885005 6.799000
2.141859 53.388018 6.899000
2.138223 54.935718 6.999000
2.141305 56.528341 7.099000
2.151329 58.166001 7.199000
2.168587 59.848668 7.299000
2.193449 61.576136 7.399000
2.226372 63.347992 7.499000
2.267908 65.163575 7.599000
2.318720 67.021933 7.699000
2.379594 68.921770 7.799000
2.451457 70.861383 7.899000
2.535399 72.838595 7.999000
2.632694 74.850672 8.099000
2.744828 76.894225 8.199000
2.873533 78.965102 8.299000
3.020822 81.058262 8.399000
3.189031 83.167627 8.499000
3.380865 85.285916 8.599000
3.599453 87.404453 8.699000
3.848404 89.512960 8.799000
4.131867 91.599316 8.899000
4.454597 93.649301 8.999000
4.822012 95.646321 9.099000
5.240247 97.571131 9.199000
5.716192 99.401556 9.299000
6.257501 101.112246 9.399000
6.872551 102.674496 9.499000
7.570343 104.056168 9.599000
8.360301 105.221781 9.699000
9.251951 106.132842 9.799000
10.265039 106.753025 9.900000
11.387629 107.027563 10.000000
12.635258 106.922318 10.100000
14.010908 106.397905 10.200000
15.513181 105.420057 10.300000
17.134937 103.962736 10.400000
18.862010 102.011459 10.500000
20.672236 99.566457 10.600000
22.535055 96.645202 10.700000
24.411932 93.283765 10.800000
26.257774 89.536558 10.900000
28.023352 85.474206 11.000000
29.658542 81.179626 11.100000
31.115977 76.742730 11.200000
32.354626 72.254459 11.300000
33.342735 67.800993 11.400000
34.059760 63.458908 11.500000
34.497072 59.291784 11.600000
34.657476 55.348504 11.700000
34.553774 51.663096 11.800000
34.206712 48.255836 11.900000
33.642655 45.135148 12.000000
32.891312 42.299914 12.100000
31.983711 39.741830 12.200000
30.950558 37.447579 12.300000
29.821008 35.400691 12.400000
28.621836 33.583031 12.500000
27.376953 31.975927 12.600000
26.107191 30.560978 12.700000
24.830296 29.320596 12.800000
23.561062 28.238339 12.900000
22.311557 27.299092 13.000000
21.091388 26.489132 13.100000
19.908003 25.796121 13.200000
18.766974 25.209050 13.300000
17.672281 24.718150 13.400000
16.626567 24.314794 13.500000
15.631365 23.991389 13.600000
14.687305 23.741274 13.700000
13.794291 23.558617 13.800000
12.951648 23.438324 13.900000
12.158259 23.375952 14.000000
11.412664 23.367635 14.100000
10.713157 23.410017 14.200000
10.057859 23.500187 14.300000
9.444774 23.635631 14.400000
8.871847 23.814183 14.500000
8.336996 24.033986 14.600000
7.838146 24.293452 14.700000
7.373253 24.591240 14.800000
6.940326 24.926220 14.900000
6.537435 25.297454 15.000000
6.162725 25.704175 15.100000
5.814425 26.145770 15.200000
5.490848 26.621762 15.300000
5.190394 27.131799 15.400000
4.911556 27.675639 15.500000
4.652913 28.253144 15.600000
4.413135 28.864265 15.700000
4.190974 29.509040 15.800000
3.985268 30.187580 15.900000
3.794936 30.900069 16.000000
3.618972 31.646752 16.100000
3.456444 32.427935 16.200000
3.306494 33.243975 16.300000
3.168329 34.095278 16.400000
3.041219 34.982294 16.500000
2.924500 35.905513 16.600000
2.817561 36.865459 16.700000
2.719852 37.862688 16.800000
2.630873 38.897781 16.900000
2.550177 39.971341 17.000000
2.477366 41.083989 17.100000
2.412093 42.236354 17.200000
2.354053 43.429074 17.300000
2.302991 44.662784 17.400000
2.258697 45.938112 17.500000
2.221005 47.255669 17.600000
2.189799 48.616040 17.700000
2.165007 50.019778 17.800000
2.146608 51.467386 17.900000
2.134629 52.959306 18.000000
2.129155 54.495907 18.100000
2.130327 56.077462 18.200000
2.138347 57.704130 18.300000
2.153488 59.375933 18.400000
2.176095 61.092725 18.500000
2.206600 62.854165 18.600000
2.245526 64.659676 18.700000
2.293503 66.508404 18.800000
2.350649 68.380055 18.899000
2.418995 70.310888 18.999000
2.499054 72.280187 19.099000
2.592040 74.285402 19.199000
2.699375 76.323361 19.299000
2.822713 78.390162 19.399000
2.963981 80.481054 19.499000
3.125415 82.590290 19.599000
3.309607 84.710976 19.699000
3.519558 86.834879 19.799000
3.758732 88.952222 19.899000
4.031119 91.051459 19.999000
4.341296 93.119015 20.099000
4.694490 95.139020 20.199000
5.096637 97.093021 20.299000
5.554422 98.959707 20.399000
6.075303 100.714644 20.499000
6.667486 102.330068 20.599000
7.339849 103.774767 20.699000
8.101776 105.014110 20.799000
8.962870 106.010294 20.899000
9.932523 106.722893 20.999000
11.019289 107.109796 21.099000
12.230049 107.128630 21.199000
13.568956 106.738726 21.299000
15.036182 105.903650 21.399000
16.626550 104.594224 21.499000
18.328192 102.791839 21.599000
20.121440 100.491748 21.699000
21.978208 97.705879 21.799000
23.862134 94.464623 21.899000
25.729683 90.817131 21.999000
27.532288 86.829757 22.099000
29.219393 82.582636 22.199000
30.742068 78.164696 22.299000
32.056701 73.667760 22.399000
33.128215 69.180558 22.499000
33.932366 64.783476 22.599000
34.456833 60.544658 22.699000
34.701078 56.517771 22.799000
34.675157 52.741411 22.899000
34.397790 49.239877 22.999000
33.894067 46.024902 23.099000
33.193106 43.097900 23.199000
32.325920 40.452362 23.299000
31.323638 38.076122 23.399000
30.216146 35.953337 23.499000
29.031139 34.066093 23.599000
27.793534 32.395647 23.699000
26.525186 30.923330 23.799000
25.244828 29.631165 23.899000
23.968170 28.502253 23.999000
22.708102 27.520997 24.099000
21.474963 26.673194 24.199000
20.276826 25.946045 24.299000
19.119800 25.328111 24.399000
18.008310 24.809229 24.499000
16.945366 24.380415 24.599000
15.932802 24.033758 24.699000
14.971485 23.762312 24.799000
14.061506 23.559993 24.899000
13.202336 23.421487 24.999000
12.392962 23.342156 25.099000
11.632002 23.317963 25.199000
10.917803 23.345402 25.299000
10.248517 23.421431 25.399000
9.622165 23.543420 25.499000
9.036693 23.709102 25.599000
8.490014 23.916530 25.699000
7.980036 24.164038 25.799000
7.504698 24.450214 25.899000
7.061979 24.773867 25.999000
6.649925 25.134005 26.099000
6.266650 25.529811 26.199000
5.910351 25.960629 26.299000
5.579308 26.425942 26.399000
5.271892 26.925364 26.499000
4.986563 27.458621 26.599000
4.721870 28.025546 26.699000
4.476452 28.626066 26.799000
4.249033 29.260193 26.899000
4.038423 29.928020 26.999000
3.843515 30.629710 27.099000
3.663276 31.365491 27.199000
3.496753 32.135654 27.299000
3.343061 32.940541 27.399000
3.201388 33.780546 27.499000
3.070983 34.656109 27.599000
2.951160 35.567710 27.699000
2.841293 36.515865 27.799000
2.740810 37.501124 27.899000
2.649196 38.524063 27.999000
2.565988 39.585282 28.099000
2.490771 40.685400 28.199000
2.423181 41.825049 28.299000
2.362899 43.004868 28.399000
2.309654 44.225498 28.499000
2.263222 45.487575 28.599000
2.223421 46.791721 28.699000
2.190118 48.138538 28.799000
2.163226 49.528595 28.899000
2.142706 50.962420 28.999000
2.128569 52.440484 29.099000
2.120880 53.963189 29.199000
2.119758 55.530850 29.299000
2.125384 57.143675 29.399000
2.138006 58.801743 29.499000
2.157943 60.504980 29.599000
2.185594 62.253124 29.699000
2.221450 64.045693 29.799000
2.266099 65.881944 29.899000
2.320248 67.760824 29.999000
2.384731 69.680918 30.099000
2.460530 71.640380 30.199000
2.548798 73.636859 30.299000
2.650883 75.667418 30.399000
2.768356 77.728424 30.499000
2.903049 79.815440 30.599000
3.057088 81.923084 30.699000
3.232940 84.044878 30.799000
3.433466 86.173073 30.899000
3.661969 88.298446 30.999000
3.922261 90.410077 31.099000
